"Country","age","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"China",0,9335.168,11157.959,12393.783,13028.945,13099.872,12660.551,11693.916,10595.776,9555.413,8820.376,8633.131,9192.673,10338.394,11810.965,13249.419,14386.547,14938.002,15208.949,15229.837,15067.849,14790.578,14379.241,13881.051,13296.828,12636.442,11923.447,11157.613,10368.456,9672.163,9213.206,9087.798,9337.607,9874.168,10644.021,11561.611,12538.1,13602.889,14739.669,15671.141,16045.422,15645.703,14233.477,12081.435,9646.556,7603.538,6449.127,6460.034,7366.46,8763.934,10060.611,10836.728,10904.87,10484.899,9776.534,9090.724,8660.786,8560.508,8683.002,8944.477,9214.797,9397.504,9473.86,9478.288,9424.025,9336.995,9237.247,9131.077,9006.733,8863.844,8701.319,8520.197,8327.946,8121.194,7916.213,7733.62,7587.535,7494.359,7438.99,7408.103,7381.378,7343.735,7295.296,7236.227,7172.056,7111.911,7062.35,7031.026,7008.101,6990.527,6974.04,6955.257,6939.923,6922.494,6900.407,6870.732,6831.654,6785.84,6730.654,6670.223,6610.182,6554.42,6508.926,6468.473,6430.529,6391.422,6348.623,6304.275,6257.347,6209.274,6162.027,6116.886,6075.832,6037.603,6001.988,5968.41,5936.039,5908.01,5882.354,5857.503,5831.44,5802.518,5775.743,5746.913,5716.014,5683.825,5651.147,5624.763,5598.43,5571.025,5541.202,5507.939,5474.109,5438.277,5401.647,5364.687,5326.502,5292.785,5260.304,5227.104,5192.277,5156.173,5126.583,5096.644,5066.68,5036.556,5005.661,4981.337,4956.656,4930.629,4902.634,4872.239
"Colombia",0,234.547,243.924,255.31,267.403,279.32,290.49,299.755,308.401,316.81,325.536,335.108,345.568,356.676,367.278,375.857,381.331,382.549,381.244,377.892,373.361,368.567,363.447,358.071,354.223,354.057,358.839,369.921,385.768,403.375,418.608,428.519,430.612,427.782,422.035,416.479,413.559,414.335,417.399,422.503,429.092,436.547,445.519,455.41,464.505,470.532,471.958,467.035,457.554,445.826,435.211,428.142,426.298,428.106,431.213,432.2,428.681,419.31,405.847,390.75,377.558,368.872,365.932,367.112,371.324,376.83,382.166,385.354,388.505,390.29,389.13,384.117,377.583,367.164,354.919,343.698,335.495,330.564,328.645,328.639,328.834,327.952,325.765,322.656,318.89,314.926,311.116,307.704,304.354,301.114,298.037,295.161,292.776,290.62,288.633,286.723,284.809,283.14,281.483,279.743,277.796,275.559,273.228,270.619,267.869,265.181,262.697,260.782,259.108,257.529,255.824,253.826,251.79,249.517,247.111,244.727,242.472,240.776,239.249,237.792,236.268,234.582,233.085,231.475,229.793,228.102,226.426,225.192,224.03,222.851,221.533,219.984,218.579,217.02,215.349,213.64,211.938,210.672,209.495,208.333,207.075,205.624,204.357,203.002,201.564,200.054,198.484,197.282,196.135,195.003,193.827,192.523
"Comoros",0,2.565,2.86,3.091,3.271,3.406,3.505,3.569,3.618,3.659,3.697,3.738,3.783,3.841,3.913,3.994,4.081,4.147,4.226,4.313,4.404,4.496,4.565,4.637,4.729,4.861,5.044,5.221,5.448,5.706,5.969,6.219,6.494,6.755,6.998,7.223,7.429,7.586,7.726,7.853,7.972,8.091,8.193,8.299,8.412,8.537,8.678,8.842,9.024,9.215,9.404,9.585,9.754,9.916,10.077,10.251,10.443,10.643,10.86,11.09,11.325,11.56,11.781,12.004,12.214,12.396,12.54,12.628,12.68,12.716,12.762,12.837,12.951,13.095,13.256,13.415,13.558,13.676,13.779,13.875,13.972,14.077,14.195,14.32,14.449,14.576,14.696,14.811,14.92,15.024,15.126,15.226,15.33,15.433,15.531,15.621,15.701,15.776,15.841,15.898,15.945,15.985,16.024,16.055,16.083,16.113,16.148,16.201,16.259,16.318,16.365,16.396,16.414,16.414,16.406,16.401,16.407,16.438,16.479,16.521,16.553,16.565,16.562,16.539,16.503,16.462,16.42,16.39,16.359,16.329,16.297,16.263,16.237,16.21,16.179,16.139,16.09,16.034,15.969,15.897,15.825,15.756,15.699,15.645,15.592,15.537,15.477,15.416,15.349,15.276,15.2,15.123
"Congo",0,14.53,15.131,15.68,16.178,16.629,17.036,17.325,17.631,17.977,18.392,18.905,19.491,20.188,20.964,21.774,22.582,23.313,24.047,24.797,25.581,26.412,27.245,28.119,29.024,29.948,30.878,31.811,32.758,33.674,34.504,35.215,35.69,36.068,36.418,36.842,37.414,38.207,39.157,40.216,41.312,42.392,43.365,44.335,45.351,46.479,47.767,49.159,50.718,52.395,54.122,55.847,57.429,58.992,60.639,62.515,64.702,67.041,69.657,72.306,74.66,76.489,78.131,79.291,80.083,80.685,81.25,81.65,82.033,82.514,83.232,84.285,85.794,87.637,89.699,91.802,93.805,95.626,97.343,98.992,100.637,102.325,104.106,105.921,107.733,109.495,111.176,112.816,114.379,115.883,117.36,118.83,120.38,121.921,123.433,124.886,126.26,127.61,128.885,130.111,131.319,132.536,133.843,135.161,136.479,137.779,139.048,140.341,141.602,142.848,144.101,145.377,146.761,148.168,149.548,150.833,151.978,153.016,153.912,154.743,155.617,156.609,157.862,159.225,160.6,161.847,162.866,163.697,164.308,164.777,165.218,165.715,166.413,167.162,167.925,168.648,169.289,169.944,170.527,171.035,171.471,171.839,172.237,172.582,172.88,173.138,173.37,173.687,174.012,174.368,174.779,175.277
"Cote d'Ivoire",0,51.766,57.636,62.458,66.385,69.471,71.735,72.291,72.745,73.323,74.333,76.109,78.076,81.056,84.72,88.609,92.386,95.55,98.708,102.121,106.157,111.076,115.594,120.935,126.992,133.61,140.625,147.752,155.257,162.778,169.882,176.268,181.287,185.671,189.716,193.883,198.549,204.382,210.684,217.404,224.423,231.608,238.62,245.735,252.94,260.222,267.538,276.06,284.567,292.685,299.942,306.017,312.687,318.384,323.254,327.542,331.504,334.131,336.634,339.679,344.115,350.51,358.323,368.089,379.046,390.108,400.436,408.88,416.668,423.956,431.074,438.303,445.405,452.608,459.925,467.383,474.991,482.652,490.502,498.406,506.173,513.661,520.721,527.531,534.217,540.963,547.898,555.108,562.517,570.018,577.456,584.714,591.78,598.698,605.489,612.199,618.859,625.591,632.285,638.903,645.402,651.746,658.094,664.31,670.367,676.241,681.912,687.608,693.123,698.46,703.63,708.641,713.789,718.799,723.659,728.355,732.873,737.535,742.038,746.38,750.563,754.584,758.801,762.861,766.745,770.431,773.897,777.522,780.941,784.097,786.92,789.363,791.781,793.849,795.619,797.169,798.56,800.208,801.707,803.073,804.322,805.454,806.846,808.092,809.15,809.972,810.503,811.056,811.223,810.941,810.137,808.731
"Cuba",0,82.891,84.467,90.234,96.179,99.832,99.94,96.015,90.143,84.596,82.382,86.275,98.504,116.527,135.993,151.173,158.184,153.467,141.123,124.829,110.193,101.514,101.441,107.338,115.661,121.32,120.789,111.798,97.116,80.2,66.186,58.866,60.112,67.665,78.939,90.183,98.665,102.985,104.878,104.345,101.667,97.266,90.815,82.503,73.896,67.149,63.747,64.854,69.383,75.533,80.715,83.094,81.759,77.756,72.185,66.743,62.725,60.621,59.768,59.984,60.892,62.158,63.762,65.828,67.763,68.789,68.392,66.209,62.58,58.287,54.458,51.908,51.059,51.478,52.642,53.748,54.216,53.859,52.918,51.622,50.335,49.324,48.676,48.259,47.996,47.767,47.479,47.161,46.807,46.42,46.007,45.576,45.167,44.735,44.287,43.831,43.376,42.977,42.585,42.194,41.788,41.355,40.945,40.518,40.077,39.633,39.196,38.802,38.425,38.07,37.731,37.393,37.092,36.813,36.539,36.257,35.96,35.692,35.425,35.157,34.883,34.593,34.356,34.12,33.866,33.585,33.285,33.034,32.767,32.492,32.209,31.912,31.644,31.375,31.108,30.841,30.563,30.338,30.126,29.907,29.669,29.407,29.184,28.954,28.717,28.477,28.228,28.035,27.854,27.675,27.492,27.301
"Korea, Democratic People's Republic of",0,155.63,115.679,79.602,57.337,55.837,78.356,122.669,179.186,235.543,278.645,296.702,274.725,228.967,172.605,127.244,110.27,132.02,181.305,242.562,295.554,326.6,325.197,304.957,271.273,233.409,199.903,173.017,149.929,133.471,126.46,130.244,148.151,177.361,210.536,237.875,252.608,249.019,233.174,210.805,190.747,179.736,181.188,191.351,206.016,218.952,225.664,225.074,218.735,209.11,199.871,193.688,191.664,192.518,194.632,195.608,193.791,188.482,180.651,172.059,165.209,161.856,162.876,167.212,173.418,179.377,183.519,185.305,185.349,184.098,182.332,180.661,179.266,177.84,176.452,175.166,174.018,173.264,172.716,172.131,171.16,169.568,167.354,164.562,161.456,158.416,155.725,153.597,151.837,150.425,149.295,148.389,147.769,147.374,147.191,147.201,147.373,147.752,148.256,148.736,149.006,148.938,148.455,147.618,146.533,145.359,144.212,143.135,142.094,141.036,139.882,138.582,137.112,135.535,133.909,132.308,130.785,129.356,128.029,126.828,125.78,124.895,124.213,123.697,123.322,123.058,122.876,122.802,122.797,122.801,122.732,122.526,122.177,121.687,121.075,120.385,119.649,118.931,118.183,117.381,116.491,115.488,114.443,113.327,112.17,111.001,109.853,108.841,107.918,107.096,106.377,105.757
"Congo, the Democratic Republic of the",0,240.616,239.891,241.413,245.041,250.684,258.226,266.023,275.108,285.063,295.388,305.584,313.578,321.458,329.551,338.379,348.315,357.822,368.589,380.194,392.096,403.919,414.727,425.661,437.021,449.24,462.578,475.501,489.766,504.821,519.957,534.723,549.099,563.644,578.652,594.519,611.576,625.276,640.249,657.81,679.645,706.634,734.56,767.882,802.731,834.13,858.949,882.181,899.473,914.794,933.42,958.908,986.431,1020.786,1060.225,1102.15,1144.533,1182.428,1221.258,1260.778,1300.945,1341.698,1380.307,1419.638,1458.814,1496.871,1533.167,1564.873,1595.272,1625.078,1655.404,1687.113,1720.048,1754.483,1790.105,1826.358,1862.711,1897.81,1933.118,1968.557,2004.063,2039.523,2073.689,2107.933,2141.694,2174.343,2205.435,2233.823,2260.874,2286.785,2311.959,2336.685,2360.889,2384.853,2408.085,2429.936,2449.958,2467.741,2483.956,2499.172,2514.204,2529.625,2546.038,2562.944,2579.868,2596.121,2611.166,2625.258,2638.32,2650.397,2661.633,2672.145,2682.702,2692.588,2701.816,2710.431,2718.442,2727.019,2735.066,2742.289,2748.312,2752.868,2757.119,2759.931,2761.521,2762.23,2762.287,2763.529,2764.25,2763.929,2761.859,2757.597,2752.579,2745.527,2737.331,2729.226,2722.086,2718.335,2715.583,2713.124,2709.901,2705.13,2700.322,2693.99,2686.577,2678.565,2670.311,2663.803,2657.194,2650.113,2641.959,2631.869
"Djibouti",0,1.405,1.161,1.016,0.951,0.955,1.02,1.131,1.275,1.441,1.621,1.808,1.94,2.071,2.203,2.343,2.495,2.654,2.835,3.031,3.237,3.451,3.631,3.807,4.039,4.401,4.94,5.527,6.297,7.078,7.637,7.833,7.862,7.529,7.12,6.994,7.374,8.249,9.618,11.124,12.254,12.66,12.595,11.859,10.794,9.855,9.354,9.292,9.64,10.225,10.787,11.133,11.239,11.16,10.963,10.751,10.596,10.378,10.209,10.084,9.997,9.948,10.02,10.133,10.26,10.365,10.42,10.4,10.33,10.225,10.109,10,9.91,9.828,9.751,9.676,9.599,9.527,9.455,9.384,9.313,9.242,9.176,9.111,9.048,8.992,8.943,8.91,8.886,8.868,8.857,8.85,8.853,8.86,8.869,8.879,8.89,8.909,8.927,8.938,8.935,8.912,8.874,8.817,8.746,8.669,8.592,8.525,8.459,8.393,8.328,8.262,8.202,8.144,8.086,8.029,7.973,7.923,7.873,7.826,7.783,7.744,7.714,7.688,7.667,7.649,7.633,7.623,7.615,7.607,7.593,7.573,7.545,7.51,7.469,7.426,7.382,7.341,7.301,7.26,7.218,7.176,7.134,7.092,7.051,7.01,6.97,6.934,6.899,6.866,6.833,6.8
"Ecuador",0,58.671,68.004,75.032,80.086,83.408,85.179,85.048,84.471,83.843,83.668,84.481,86.704,90.142,94.351,98.665,102.555,105.551,108.176,110.49,112.607,114.628,116.356,118.016,119.591,121.073,122.476,123.658,124.808,126.037,127.488,129.251,131.344,133.74,136.29,138.784,141.06,142.957,144.663,146.188,147.578,148.879,150.031,151.054,152.083,153.301,154.812,156.987,159.465,161.811,163.438,163.956,163.21,161.44,159.188,157.224,156.123,156.116,156.955,158.411,160.101,161.722,163.216,164.623,165.978,167.345,168.748,169.827,170.912,171.78,172.164,171.907,171.543,170.562,169.224,167.892,166.825,166.135,165.71,165.464,165.247,164.94,164.587,164.167,163.685,163.15,162.57,162.023,161.425,160.782,160.105,159.402,158.791,158.16,157.495,156.781,156.006,155.285,154.515,153.696,152.828,151.91,151.055,150.156,149.238,148.337,147.471,146.806,146.192,145.564,144.833,143.934,142.979,141.873,140.691,139.539,138.49,137.75,137.128,136.556,135.934,135.188,134.47,133.652,132.761,131.844,130.932,130.228,129.549,128.863,128.124,127.3,126.568,125.778,124.949,124.111,123.281,122.669,122.096,121.515,120.864,120.097,119.406,118.644,117.832,116.994,116.146,115.52,114.956,114.442,113.955,113.465
"Egypt",0,492.647,442.203,410.063,393.588,391.979,404.322,429.237,460.415,493.726,524.496,548.111,557.606,558.437,554.526,551.781,554.73,565.47,581.821,600.684,617.696,629.791,634.542,635.305,635.152,638.387,648.093,664.887,687.803,714.839,743.054,770.074,792.891,814.235,834.368,853.93,873.196,890.902,908.874,923.428,929.96,925.762,907.409,879.307,848.519,824.889,815.424,825.614,849.917,881.466,910.225,928.955,932.933,928.481,920.088,914.52,917.218,929.128,947.098,974.857,1016.795,1074.569,1154.179,1248.913,1342.341,1412.852,1445.799,1428.088,1374.982,1302.773,1235.938,1193.268,1186.721,1203.902,1235.955,1268.778,1291.757,1301.351,1302.253,1298.916,1297.91,1303.984,1318.853,1339.615,1363.929,1388.404,1410.421,1429.717,1446.797,1461.102,1472.269,1480.202,1485.213,1486.919,1486.341,1484.97,1483.946,1485.022,1486.597,1488.253,1489.24,1489.022,1488.251,1486.417,1484.253,1482.707,1482.43,1484.541,1487.817,1491.754,1495.598,1498.754,1501.811,1504.178,1505.689,1506.221,1505.709,1504.836,1502.916,1500.088,1496.585,1492.606,1488.981,1484.956,1480.598,1475.958,1471.075,1466.642,1462.025,1457.29,1452.499,1447.675,1443.574,1439.495,1435.255,1430.596,1425.333,1420.162,1414.453,1408.369,1402.162,1396.017,1391.003,1386.109,1381.203,1376.129,1370.756,1366.119,1361.19,1356.006,1350.659,1345.304
"El Salvador",0,40.481,42.887,45.178,47.29,49.179,50.819,51.768,52.667,53.615,54.741,56.18,57.733,59.629,61.688,63.66,65.353,66.535,67.465,68.262,69.108,70.135,71.524,73.058,74.633,76.104,77.35,78.564,79.591,80.324,80.649,80.515,79.964,79.013,77.898,76.945,76.395,76.247,76.464,77.013,77.806,78.737,79.725,80.812,81.757,82.26,82.115,81.401,80.1,78.274,76.042,73.546,70.734,67.677,64.761,62.474,61.144,61.006,61.818,63.133,64.299,64.837,64.278,63.11,61.629,60.291,59.432,59.101,59.219,59.563,59.811,59.73,59.14,58.255,57.183,56.094,55.118,54.245,53.477,52.78,52.099,51.393,50.643,49.882,49.126,48.393,47.696,47.01,46.359,45.741,45.153,44.593,44.068,43.571,43.091,42.616,42.135,41.651,41.161,40.665,40.167,39.669,39.182,38.694,38.204,37.708,37.205,36.707,36.204,35.696,35.185,34.671,34.17,33.668,33.169,32.674,32.183,31.717,31.258,30.807,30.361,29.92,29.505,29.096,28.693,28.295,27.901,27.541,27.187,26.832,26.471,26.096,25.734,25.361,24.981,24.599,24.217,23.857,23.501,23.148,22.791,22.427,22.07,21.711,21.35,20.986,20.618,20.265,19.914,19.563,19.207,18.84
"Eritrea",0,17.676,16.39,15.669,15.448,15.689,16.349,17.3,18.445,19.669,20.842,21.835,22.327,22.613,22.782,22.984,23.336,23.814,24.45,25.188,25.947,26.663,27.18,27.685,28.212,28.814,29.531,30.296,31.168,32.144,33.221,34.384,35.522,36.685,37.87,39.076,40.275,41.636,42.996,44.032,44.337,43.673,42.871,41.277,39.216,37.127,35.359,33.238,31.489,30.494,30.721,32.475,35.038,39.016,43.752,48.282,51.828,55.067,57.347,58.526,58.568,57.554,55.71,52.861,49.689,47.137,45.882,46.372,48.153,50.645,52.984,54.526,54.424,53.593,52.404,51.423,51.091,51.535,52.582,54.012,55.498,56.79,57.743,58.518,59.154,59.729,60.3,60.881,61.435,61.941,62.375,62.719,62.998,63.198,63.323,63.377,63.368,63.327,63.232,63.114,63.013,62.957,62.995,63.08,63.21,63.374,63.564,63.811,64.08,64.352,64.6,64.803,64.983,65.114,65.202,65.261,65.301,65.368,65.415,65.426,65.377,65.254,65.088,64.853,64.568,64.267,63.972,63.736,63.509,63.282,63.037,62.761,62.485,62.184,61.87,61.557,61.255,61.005,60.768,60.539,60.315,60.089,59.901,59.707,59.504,59.287,59.051,58.823,58.563,58.261,57.905,57.48
"Swaziland",0,5.538,5.685,5.817,5.937,6.052,6.166,6.26,6.367,6.488,6.624,6.778,6.938,7.123,7.333,7.572,7.84,8.084,8.359,8.664,8.999,9.36,9.769,10.207,10.654,11.088,11.494,11.775,12.028,12.288,12.607,13.017,13.561,14.193,14.818,15.317,15.602,15.51,15.222,14.845,14.543,14.44,14.676,15.098,15.59,15.987,16.16,16.057,15.754,15.328,14.907,14.594,14.613,14.726,14.924,15.182,15.472,15.743,16.064,16.358,16.522,16.49,16.014,15.367,14.671,14.11,13.818,13.854,14.159,14.598,14.971,15.135,14.998,14.666,14.24,13.867,13.658,13.644,13.784,14.025,14.288,14.514,14.638,14.73,14.797,14.857,14.923,15.002,15.081,15.151,15.201,15.221,15.22,15.191,15.14,15.075,15.003,14.934,14.858,14.78,14.707,14.642,14.598,14.564,14.537,14.511,14.485,14.466,14.445,14.422,14.398,14.372,14.353,14.331,14.306,14.278,14.248,14.227,14.203,14.174,14.136,14.087,14.036,13.975,13.906,13.838,13.775,13.729,13.687,13.647,13.604,13.554,13.505,13.449,13.391,13.336,13.286,13.252,13.224,13.199,13.172,13.142,13.111,13.076,13.038,12.999,12.96,12.927,12.895,12.861,12.825,12.782
"Ethiopia",0,384.408,373.331,369.504,370.858,376.166,384.637,393.479,404.27,416.783,430.827,446.117,459.235,473.344,487.887,502.279,516.207,526.344,536.097,546.746,560.095,577.225,597.545,621.981,647.239,668.913,684.136,696.734,703.721,709.062,718.241,735.203,750.016,772.657,801.16,832.407,863.858,889.511,915.97,943.373,972.372,1003.589,1032.414,1062.873,1095.367,1130.275,1167.409,1212.173,1259.112,1304.503,1343.649,1373.284,1388.152,1395.176,1397.239,1398.997,1404.494,1412.837,1425.26,1442.597,1465.354,1493.354,1523.422,1558.571,1596.09,1632.259,1664.294,1690.117,1711.794,1730.378,1747.781,1765.517,1784.728,1804.192,1823.122,1840.46,1855.451,1867.871,1878.22,1886.976,1894.823,1902.297,1909.986,1917.401,1924.566,1931.422,1937.919,1944.446,1950.639,1956.808,1963.339,1970.43,1979.026,1988.164,1996.97,2004.274,2009.262,2012.16,2012.757,2011.875,2010.743,2010.246,2012.069,2014.518,2016.737,2017.5,2015.949,2012.798,2007.44,2000.728,1993.884,1987.79,1984.178,1981.247,1978.471,1975.038,1970.337,1965.556,1959.657,1952.649,1944.606,1935.639,1927.006,1917.446,1907.525,1897.995,1889.363,1883.399,1878.337,1873.5,1867.901,1860.812,1853.291,1844.402,1834.347,1823.49,1812.148,1801.498,1790.4,1779.241,1768.502,1758.487,1750.475,1743.13,1736.123,1729.056,1721.538,1714.304,1706.124,1696.774,1686.047,1673.773
"Fiji",0,6.21,6.203,6.326,6.555,6.867,7.245,7.606,7.971,8.312,8.598,8.8,8.858,8.831,8.738,8.615,8.494,8.4,8.315,8.257,8.243,8.284,8.374,8.52,8.716,8.952,9.217,9.485,9.775,10.075,10.369,10.638,10.839,11.028,11.157,11.173,11.059,10.947,10.709,10.433,10.23,10.174,10.208,10.383,10.626,10.827,10.902,10.817,10.62,10.352,10.082,9.87,9.758,9.698,9.688,9.717,9.771,9.745,9.746,9.753,9.741,9.693,9.675,9.623,9.548,9.473,9.419,9.347,9.293,9.255,9.221,9.179,9.096,9.005,8.915,8.839,8.785,8.751,8.737,8.739,8.75,8.763,8.78,8.798,8.813,8.82,8.816,8.803,8.778,8.745,8.707,8.67,8.637,8.604,8.571,8.539,8.507,8.478,8.45,8.422,8.39,8.355,8.318,8.277,8.233,8.185,8.134,8.081,8.025,7.967,7.91,7.855,7.803,7.753,7.705,7.658,7.611,7.565,7.52,7.475,7.432,7.388,7.347,7.306,7.264,7.222,7.177,7.13,7.081,7.03,6.98,6.93,6.881,6.834,6.787,6.739,6.691,6.643,6.595,6.546,6.496,6.446,6.396,6.346,6.296,6.246,6.195,6.146,6.098,6.05,6.004,5.958
"Gambia",0,6.433,6.332,6.282,6.303,6.401,6.579,6.734,6.943,7.18,7.413,7.611,7.682,7.726,7.775,7.873,8.052,8.263,8.562,8.916,9.279,9.622,9.859,10.084,10.325,10.623,11.007,11.443,11.975,12.55,13.099,13.575,13.865,14.093,14.355,14.785,15.472,16.308,17.384,18.572,19.698,20.63,21.471,22.135,22.655,23.09,23.495,23.908,24.3,24.715,25.207,25.816,26.527,27.359,28.279,29.24,30.199,31.142,32.084,33.029,33.985,34.954,35.871,36.802,37.734,38.655,39.557,40.401,41.234,42.05,42.846,43.622,44.335,45.03,45.712,46.389,47.066,47.718,48.372,49.019,49.647,50.247,50.786,51.3,51.799,52.296,52.801,53.308,53.825,54.338,54.83,55.289,55.7,56.08,56.434,56.774,57.105,57.437,57.763,58.071,58.348,58.583,58.779,58.938,59.07,59.192,59.316,59.466,59.617,59.766,59.906,60.03,60.163,60.283,60.38,60.441,60.458,60.447,60.393,60.319,60.253,60.217,60.257,60.327,60.403,60.455,60.457,60.429,60.353,60.242,60.114,59.983,59.887,59.788,59.679,59.552,59.399,59.251,59.081,58.892,58.688,58.474,58.282,58.084,57.88,57.673,57.464,57.284,57.11,56.947,56.802,56.681
"Georgia",0,39.311,39.437,40.204,41.234,42.293,43.246,43.964,44.564,45.093,45.651,46.34,47.224,48.175,49.011,49.481,49.42,48.711,47.473,45.972,44.586,43.599,43.505,43.808,44.354,44.893,45.238,45.244,45.076,44.878,44.859,45.16,45.69,46.476,47.39,48.26,48.936,49.407,49.679,49.545,48.786,47.315,45.945,43.892,41.443,38.941,36.609,34.384,32.416,30.741,29.375,28.334,26.934,25.921,25.313,25.157,25.47,26.306,27.576,29.027,30.335,31.263,31.623,31.59,31.22,30.622,29.897,28.97,27.917,26.835,25.853,25.065,24.539,24.227,24.061,23.931,23.751,23.476,23.159,22.83,22.54,22.325,22.179,22.098,22.068,22.069,22.082,22.098,22.125,22.153,22.172,22.175,22.152,22.108,22.036,21.93,21.785,21.588,21.355,21.093,20.814,20.529,20.231,19.931,19.635,19.349,19.076,18.814,18.57,18.345,18.139,17.951,17.773,17.614,17.473,17.347,17.235,17.133,17.044,16.961,16.878,16.787,16.68,16.564,16.441,16.311,16.175,16.03,15.88,15.723,15.556,15.376,15.181,14.976,14.766,14.556,14.35,14.15,13.957,13.771,13.588,13.409,13.24,13.078,12.921,12.771,12.628,12.501,12.383,12.27,12.161,12.053
"Ghana",0,108.919,99.209,94.344,93.399,95.843,101.217,109.104,118.161,127.662,136.832,144.888,150.458,154.538,157.486,159.952,162.519,166.274,170.108,174.031,178.052,182.143,185.386,188.896,192.424,195.637,198.361,201.436,204.146,207.04,210.833,216.004,220.427,226.215,233.027,240.364,247.814,254.794,261.964,268.961,275.377,280.953,284.725,287.717,290.441,293.666,297.951,304.371,311.884,319.776,327.034,332.938,336.185,338.264,340.029,342.69,347.128,353.015,360.534,369.193,378.245,387.053,395.98,404.709,412.71,419.365,424.302,426.904,427.876,428.084,428.781,430.895,435.186,440.879,447.36,453.695,459.168,463.536,467.114,470.203,473.259,476.624,480.576,484.799,489.178,493.539,497.75,501.994,506.108,510.101,514.001,517.823,521.838,525.755,529.499,532.98,536.133,539.216,541.984,544.455,546.666,548.652,550.716,552.57,554.256,555.826,557.319,559.07,560.749,562.345,563.832,565.186,566.737,568.178,569.444,570.457,571.168,571.817,572.149,572.342,572.644,573.212,574.518,576.091,577.596,578.573,578.703,578.076,576.618,574.685,572.787,571.292,570.715,570.543,570.483,570.101,569.091,567.58,565.474,563.047,560.694,558.691,557.402,556.428,555.555,554.546,553.206,551.621,549.553,547.055,544.259,541.386
"Guatemala",0,62.912,70.697,76.528,80.738,83.557,85.154,85.167,84.867,84.526,84.505,85.197,86.872,89.478,92.751,96.272,99.696,102.69,105.632,108.56,111.542,114.627,117.855,121.174,124.55,127.958,131.369,135.018,138.673,142.269,145.729,148.988,151.858,154.647,157.189,159.286,160.85,161.465,161.593,161.867,163.137,165.965,171.066,177.634,184.726,191.036,195.615,197.469,197.675,197.011,196.627,197.37,199.223,202.236,205.537,207.905,208.503,206.045,201.992,197.471,194.076,192.961,194.777,198.736,203.895,208.857,212.561,214.425,215.096,214.931,214.528,214.357,214.61,215.043,215.557,216.003,216.274,216.458,216.503,216.443,216.323,216.168,216.1,215.996,215.8,215.434,214.844,214.076,213.097,212.015,210.981,210.102,209.546,209.15,208.812,208.387,207.769,207.007,206.063,205.008,203.952,202.971,202.22,201.54,200.868,200.12,199.232,198.319,197.277,196.138,194.951,193.754,192.719,191.674,190.611,189.508,188.351,187.313,186.234,185.114,183.953,182.751,181.688,180.591,179.473,178.351,177.232,176.333,175.459,174.557,173.557,172.411,171.296,170.05,168.746,167.49,166.354,165.607,165.003,164.428,163.718,162.754,161.718,160.482,159.12,157.718,156.35,155.308,154.418,153.665,153.001,152.35
