"dose","param","type","country","value"
"DTP2","Shift","Low","Papua New Guinea","-1.333333333"
"DTP2","Shift","High","Papua New Guinea","-1.333333333"
"DTP2","Shift","Source","Papua New Guinea","WHO schedule database"
"DTP2","Scale","Mid","Papua New Guinea","14.72185898"
"DTP2","Scale","Low","Papua New Guinea","11.43321977"
"DTP2","Scale","High","Papua New Guinea","19.15936966"
"DTP2","Scale","Source","Papua New Guinea","10 week schedule (n=43)"
"DTP2","Shape","Mid","Papua New Guinea","4.356033206"
"DTP2","Shape","Low","Papua New Guinea","4.356033206"
"DTP2","Shape","High","Papua New Guinea","4.356033206"
"DTP2","Shape","Source","Papua New Guinea","10 week schedule (n=43)"
"DTP3","Shift","Mid","Papua New Guinea","-1"
"DTP3","Shift","Low","Papua New Guinea","-1"
"DTP3","Shift","High","Papua New Guinea","-1"
"DTP3","Shift","Source","Papua New Guinea","WHO schedules database"
"DTP3","Scale","Mid","Papua New Guinea","21.05024433"
"DTP3","Scale","Low","Papua New Guinea","16.38976474"
"DTP3","Scale","High","Papua New Guinea","27.00385604"
"DTP3","Scale","Source","Papua New Guinea","14 week schedule (n=43)"
"DTP3","Shape","Mid","Papua New Guinea","4.481489509"
"DTP3","Shape","Low","Papua New Guinea","4.481489509"
"DTP3","Shape","High","Papua New Guinea","4.481489509"
"DTP3","Shape","Source","Papua New Guinea","14 week schedule (n=43)"
"DTP1","Shift","Mid","Paraguay","0"
"DTP1","Shift","Low","Paraguay","0"
"DTP1","Shift","High","Paraguay","0"
"DTP1","Shift","Source","Paraguay","WHO schedules database"
"DTP1","Scale","Mid","Paraguay","10.4702934"
"DTP1","Scale","Low","Paraguay","8.925432068"
"DTP1","Scale","High","Paraguay","13.59504236"
"DTP1","Scale","Source","Paraguay","2m schedule (n=23)"
"DTP1","Shape","Mid","Paraguay","5.757823944"
"DTP1","Shape","Low","Paraguay","5.757823944"
"DTP1","Shape","High","Paraguay","5.757823944"
"DTP1","Shape","Source","Paraguay","2m schedule (n=23)"
"DTP2","Shift","Mid","Paraguay","0"
"DTP2","Shift","Low","Paraguay","0"
"DTP2","Shift","High","Paraguay","0"
"DTP2","Shift","Source","Paraguay","WHO schedules database"
"DTP2","Scale","Mid","Paraguay","20.06838989"
"DTP2","Scale","Low","Paraguay","17.76549891"
"DTP2","Scale","High","Paraguay","23.65967542"
"DTP2","Scale","Source","Paraguay","4m schedule (n=17)"
"DTP2","Shape","Mid","Paraguay","7.156065941"
"DTP2","Shape","Low","Paraguay","7.156065941"
"DTP2","Shape","High","Paraguay","7.156065941"
"DTP2","Shape","Source","Paraguay","4m schedule (n=17)"
"DTP3","Shift","Mid","Paraguay","0"
"DTP3","Shift","Low","Paraguay","0"
"DTP3","Shift","High","Paraguay","0"
"DTP3","Shift","Source","Paraguay","WHO schedules database"
"DTP3","Scale","Mid","Paraguay","29.54562926"
"DTP3","Scale","Low","Paraguay","26.24583081"
"DTP3","Scale","High","Paraguay","34.25329411"
"DTP3","Scale","Source","Paraguay","6m schedule (n=17)"
"DTP3","Shape","Mid","Paraguay","8.138547838"
"DTP3","Shape","Low","Paraguay","8.138547838"
"DTP3","Shape","High","Paraguay","8.138547838"
"DTP3","Shape","Source","Paraguay","6m schedule (n=17)"
"DTP1","Shift","Mid","Peru","0"
"DTP1","Shift","Low","Peru","0"
"DTP1","Shift","High","Peru","0"
"DTP1","Shift","Source","Peru","WHO schedules database"
"DTP1","Scale","Mid","Peru","10.17520142"
"DTP1","Scale","Low","Peru","8.786082396"
"DTP1","Scale","High","Peru","11.78394638"
"DTP1","Scale","Source","Peru","2010_DHS6"
"DTP1","Shape","Mid","Peru","7.484519958"
"DTP1","Shape","Low","Peru","7.484519958"
"DTP1","Shape","High","Peru","7.484519958"
"DTP1","Shape","Source","Peru","2010_DHS6"
"DTP2","Shift","Mid","Peru","0"
"DTP2","Shift","Low","Peru","0"
"DTP2","Shift","High","Peru","0"
"DTP2","Shift","Source","Peru","WHO schedules database"
"DTP2","Scale","Mid","Peru","20.03373718"
"DTP2","Scale","Low","Peru","17.49132062"
"DTP2","Scale","High","Peru","22.94570172"
"DTP2","Scale","Source","Peru","2010_DHS6"
"DTP2","Shape","Mid","Peru","8.095119476"
"DTP2","Shape","Low","Peru","8.095119476"
"DTP2","Shape","High","Peru","8.095119476"
"DTP2","Shape","Source","Peru","2010_DHS6"
"DTP3","Shift","Mid","Peru","0"
"DTP3","Shift","Low","Peru","0"
"DTP3","Shift","High","Peru","0"
"DTP3","Shift","Source","Peru","WHO schedules database"
"DTP3","Scale","Mid","Peru","29.96105623"
"DTP3","Scale","Low","Peru","26.16042623"
"DTP3","Scale","High","Peru","34.31384805"
"DTP3","Scale","Source","Peru","2010_DHS6"
"DTP3","Shape","Mid","Peru","8.098838806"
"DTP3","Shape","Low","Peru","8.098838806"
"DTP3","Shape","High","Peru","8.098838806"
"DTP3","Shape","Source","Peru","2010_DHS6"
"DTP1","Shift","Mid","Philippines","0"
"DTP1","Shift","Low","Philippines","0"
"DTP1","Shift","High","Philippines","0"
"DTP1","Shift","Source","Philippines","0"
"DTP1","Scale","Mid","Philippines","8.915699005"
"DTP1","Scale","Low","Philippines","6.675888094"
"DTP1","Scale","High","Philippines","12.03062654"
"DTP1","Scale","Source","Philippines","6 week schedule (n=44)"
"DTP1","Shape","Mid","Philippines","3.929122806"
"DTP1","Shape","Low","Philippines","3.929122806"
"DTP1","Shape","High","Philippines","3.929122806"
"DTP1","Shape","Source","Philippines","6 week schedule (n=44)"
"DTP2","Shift","Mid","Philippines","0"
"DTP2","Shift","Low","Philippines","0"
"DTP2","Shift","High","Philippines","0"
"DTP2","Shift","Source","Philippines","WHO schedules database"
"DTP2","Scale","Mid","Philippines","14.72185898"
"DTP2","Scale","Low","Philippines","11.43321977"
"DTP2","Scale","High","Philippines","19.15936966"
"DTP2","Scale","Source","Philippines","10 week schedule (n=43)"
"DTP2","Shape","Mid","Philippines","4.356033206"
"DTP2","Shape","Low","Philippines","4.356033206"
"DTP2","Shape","High","Philippines","4.356033206"
"DTP2","Shape","Source","Philippines","10 week schedule (n=43)"
"DTP3","Shift","Mid","Philippines","0"
"DTP3","Shift","Low","Philippines","0"
"DTP3","Shift","High","Philippines","0"
"DTP3","Shift","Source","Philippines","WHO schedules database"
"DTP3","Scale","Mid","Philippines","21.05024433"
"DTP3","Scale","Low","Philippines","16.38976474"
"DTP3","Scale","High","Philippines","27.00385604"
"DTP3","Scale","Source","Philippines","14 week schedule (n=43)"
"DTP3","Shape","Mid","Philippines","4.481489509"
"DTP3","Shape","Low","Philippines","4.481489509"
"DTP3","Shape","High","Philippines","4.481489509"
"DTP3","Shape","Source","Philippines","14 week schedule (n=43)"
"DTP1","Shift","Mid","Korea, Democratic People's Republic of","0"
"DTP1","Shift","Low","Korea, Democratic People's Republic of","0"
"DTP1","Shift","High","Korea, Democratic People's Republic of","0"
"DTP1","Shift","Source","Korea, Democratic People's Republic of","WHO schedules database"
"DTP1","Scale","Mid","Korea, Democratic People's Republic of","10.4702934"
"DTP1","Scale","Low","Korea, Democratic People's Republic of","8.925432068"
"DTP1","Scale","High","Korea, Democratic People's Republic of","13.59504236"
"DTP1","Scale","Source","Korea, Democratic People's Republic of","2m schedule (n=23)"
"DTP1","Shape","Mid","Korea, Democratic People's Republic of","5.757823944"
"DTP1","Shape","Low","Korea, Democratic People's Republic of","5.757823944"
"DTP1","Shape","High","Korea, Democratic People's Republic of","5.757823944"
"DTP1","Shape","Source","Korea, Democratic People's Republic of","2m schedule (n=23)"
"DTP2","Shift","Mid","Korea, Democratic People's Republic of","0"
"DTP2","Shift","Low","Korea, Democratic People's Republic of","0"
"DTP2","Shift","High","Korea, Democratic People's Republic of","0"
"DTP2","Shift","Source","Korea, Democratic People's Republic of","WHO schedules database"
"DTP2","Scale","Mid","Korea, Democratic People's Republic of","20.06838989"
"DTP2","Scale","Low","Korea, Democratic People's Republic of","17.76549891"
"DTP2","Scale","High","Korea, Democratic People's Republic of","23.65967542"
"DTP2","Scale","Source","Korea, Democratic People's Republic of","4m schedule (n=17)"
"DTP2","Shape","Mid","Korea, Democratic People's Republic of","7.156065941"
"DTP2","Shape","Low","Korea, Democratic People's Republic of","7.156065941"
"DTP2","Shape","High","Korea, Democratic People's Republic of","7.156065941"
"DTP2","Shape","Source","Korea, Democratic People's Republic of","4m schedule (n=17)"
"DTP3","Shift","Mid","Korea, Democratic People's Republic of","0"
"DTP3","Shift","Low","Korea, Democratic People's Republic of","0"
"DTP3","Shift","High","Korea, Democratic People's Republic of","0"
"DTP3","Shift","Source","Korea, Democratic People's Republic of","WHO schedules database"
"DTP3","Scale","Mid","Korea, Democratic People's Republic of","29.54562926"
"DTP3","Scale","Low","Korea, Democratic People's Republic of","26.24583081"
"DTP3","Scale","High","Korea, Democratic People's Republic of","34.25329411"
"DTP3","Scale","Source","Korea, Democratic People's Republic of","6m schedule (n=17)"
"DTP3","Shape","Mid","Korea, Democratic People's Republic of","8.138547838"
"DTP3","Shape","Low","Korea, Democratic People's Republic of","8.138547838"
"DTP3","Shape","High","Korea, Democratic People's Republic of","8.138547838"
"DTP3","Shape","Source","Korea, Democratic People's Republic of","6m schedule (n=17)"
"DTP1","Shift","Mid","Moldova, Republic of","0"
"DTP1","Shift","Low","Moldova, Republic of","0"
"DTP1","Shift","High","Moldova, Republic of","0"
"DTP1","Shift","Source","Moldova, Republic of","WHO schedules database"
"DTP1","Scale","Mid","Moldova, Republic of","11.30470181"
"DTP1","Scale","Low","Moldova, Republic of","8.925432068"
"DTP1","Scale","High","Moldova, Republic of","14.31821809"
"DTP1","Scale","Source","Moldova, Republic of","2012_MICS4"
"DTP1","Shape","Mid","Moldova, Republic of","4.64895153"
"DTP1","Shape","Low","Moldova, Republic of","4.64895153"
"DTP1","Shape","High","Moldova, Republic of","4.64895153"
"DTP1","Shape","Source","Moldova, Republic of","2012_MICS4"
"DTP2","Shift","Mid","Moldova, Republic of","0"
"DTP2","Shift","Low","Moldova, Republic of","0"
"DTP2","Shift","High","Moldova, Republic of","0"
"DTP2","Shift","Source","Moldova, Republic of","WHO schedules database"
"DTP2","Scale","Mid","Moldova, Republic of","20.66044998"
"DTP2","Scale","Low","Moldova, Republic of","18.0414222"
"DTP2","Scale","High","Moldova, Republic of","23.65967542"
"DTP2","Scale","Source","Moldova, Republic of","2012_MICS4"
"DTP2","Shape","Mid","Moldova, Republic of","8.104795456"
"DTP2","Shape","Low","Moldova, Republic of","8.104795456"
"DTP2","Shape","High","Moldova, Republic of","8.104795456"
"DTP2","Shape","Source","Moldova, Republic of","2012_MICS4"
"DTP3","Shift","Mid","Moldova, Republic of","0"
"DTP3","Shift","Low","Moldova, Republic of","0"
"DTP3","Shift","High","Moldova, Republic of","0"
"DTP3","Shift","Source","Moldova, Republic of","WHO schedules database"
"DTP3","Scale","Mid","Moldova, Republic of","29.42731905"
"DTP3","Scale","Low","Moldova, Republic of","26.63404463"
"DTP3","Scale","High","Moldova, Republic of","32.51354116"
"DTP3","Scale","Source","Moldova, Republic of","2012_MICS4"
"DTP3","Shape","Mid","Moldova, Republic of","11.01551322"
"DTP3","Shape","Low","Moldova, Republic of","11.01551322"
"DTP3","Shape","High","Moldova, Republic of","11.01551322"
"DTP3","Shape","Source","Moldova, Republic of","2012_MICS4"
"DTP1","Shift","Mid","Rwanda","0"
"DTP1","Shift","Low","Rwanda","0"
"DTP1","Shift","High","Rwanda","0"
"DTP1","Shift","Source","Rwanda","WHO schedules database"
"DTP1","Scale","Mid","Rwanda","7.531743526"
"DTP1","Scale","Low","Rwanda","6.716881151"
"DTP1","Scale","High","Rwanda","8.445461408"
"DTP1","Scale","Source","Rwanda","2015_DHS7"
"DTP1","Shape","Mid","Rwanda","9.59464705"
"DTP1","Shape","Low","Rwanda","9.59464705"
"DTP1","Shape","High","Rwanda","9.59464705"
"DTP1","Shape","Source","Rwanda","2015_DHS7"
"DTP2","Shift","Mid","Rwanda","0"
"DTP2","Shift","Low","Rwanda","0"
"DTP2","Shift","High","Rwanda","0"
"DTP2","Shift","Source","Rwanda","WHO schedules database"
"DTP2","Scale","Mid","Rwanda","11.92745455"
"DTP2","Scale","Low","Rwanda","10.9569299"
"DTP2","Scale","High","Rwanda","12.9839447"
"DTP2","Scale","Source","Rwanda","2015_DHS7"
"DTP2","Shape","Mid","Rwanda","12.94453777"
"DTP2","Shape","Low","Rwanda","12.94453777"
"DTP2","Shape","High","Rwanda","12.94453777"
"DTP2","Shape","Source","Rwanda","2015_DHS7"
"DTP3","Shift","Mid","Rwanda","0"
"DTP3","Shift","Low","Rwanda","0"
"DTP3","Shift","High","Rwanda","0"
"DTP3","Shift","Source","Rwanda","WHO schedules database"
"DTP3","Scale","Mid","Rwanda","16.48204041"
"DTP3","Scale","Low","Rwanda","15.17590988"
"DTP3","Scale","High","Rwanda","17.90058442"
"DTP3","Scale","Source","Rwanda","2015_DHS7"
"DTP3","Shape","Mid","Rwanda","13.30650711"
"DTP3","Shape","Low","Rwanda","13.30650711"
"DTP3","Shape","High","Rwanda","13.30650711"
"DTP3","Shape","Source","Rwanda","2015_DHS7"
"DTP1","Shift","Mid","Samoa","0"
"DTP1","Shift","Low","Samoa","0"
"DTP1","Shift","High","Samoa","0"
"DTP1","Shift","Source","Samoa","0"
"DTP1","Scale","Mid","Samoa","8.915699005"
"DTP1","Scale","Low","Samoa","6.675888094"
"DTP1","Scale","High","Samoa","12.03062654"
"DTP1","Scale","Source","Samoa","6 week schedule (n=44)"
"DTP1","Shape","Mid","Samoa","3.929122806"
"DTP1","Shape","Low","Samoa","3.929122806"
"DTP1","Shape","High","Samoa","3.929122806"
"DTP1","Shape","Source","Samoa","6 week schedule (n=44)"
"DTP2","Shift","Mid","Samoa","0"
"DTP2","Shift","Low","Samoa","0"
"DTP2","Shift","High","Samoa","0"
"DTP2","Shift","Source","Samoa","WHO schedules database"
"DTP2","Scale","Mid","Samoa","14.72185898"
"DTP2","Scale","Low","Samoa","11.43321977"
"DTP2","Scale","High","Samoa","19.15936966"
"DTP2","Scale","Source","Samoa","10 week schedule (n=43)"
"DTP2","Shape","Mid","Samoa","4.356033206"
"DTP2","Shape","Low","Samoa","4.356033206"
"DTP2","Shape","High","Samoa","4.356033206"
"DTP2","Shape","Source","Samoa","10 week schedule (n=43)"
"DTP3","Shift","Mid","Samoa","0"
"DTP3","Shift","Low","Samoa","0"
"DTP3","Shift","High","Samoa","0"
"DTP3","Shift","Source","Samoa","WHO schedules database"
"DTP3","Scale","Mid","Samoa","21.05024433"
"DTP3","Scale","Low","Samoa","16.38976474"
"DTP3","Scale","High","Samoa","27.00385604"
"DTP3","Scale","Source","Samoa","14 week schedule (n=43)"
"DTP3","Shape","Mid","Samoa","4.481489509"
"DTP3","Shape","Low","Samoa","4.481489509"
"DTP3","Shape","High","Samoa","4.481489509"
"DTP3","Shape","Source","Samoa","14 week schedule (n=43)"
"DTP1","Shift","Mid","Sao Tome and Principe","0"
"DTP1","Shift","Low","Sao Tome and Principe","0"
"DTP1","Shift","High","Sao Tome and Principe","0"
"DTP1","Shift","Source","Sao Tome and Principe","WHO schedules database"
"DTP1","Scale","Mid","Sao Tome and Principe","7.436264038"
"DTP1","Scale","Low","Sao Tome and Principe","6.602186169"
"DTP1","Scale","High","Sao Tome and Principe","8.375713957"
"DTP1","Scale","Source","Sao Tome and Principe","2014_MICS5"
"DTP1","Shape","Mid","Sao Tome and Principe","9.234539032"
"DTP1","Shape","Low","Sao Tome and Principe","9.234539032"
"DTP1","Shape","High","Sao Tome and Principe","9.234539032"
"DTP1","Shape","Source","Sao Tome and Principe","2014_MICS5"
"DTP2","Shift","Mid","Sao Tome and Principe","0"
"DTP2","Shift","Low","Sao Tome and Principe","0"
"DTP2","Shift","High","Sao Tome and Principe","0"
"DTP2","Shift","Source","Sao Tome and Principe","WHO schedules database"
"DTP2","Scale","Mid","Sao Tome and Principe","12.54273081"
"DTP2","Scale","Low","Sao Tome and Principe","11.0405727"
"DTP2","Scale","High","Sao Tome and Principe","14.24926953"
"DTP2","Scale","Source","Sao Tome and Principe","2014_MICS5"
"DTP2","Shape","Mid","Sao Tome and Principe","8.612219334"
"DTP2","Shape","Low","Sao Tome and Principe","8.612219334"
"DTP2","Shape","High","Sao Tome and Principe","8.612219334"
"DTP2","Shape","Source","Sao Tome and Principe","2014_MICS5"
"DTP3","Shift","Mid","Sao Tome and Principe","0"
"DTP3","Shift","Low","Sao Tome and Principe","0"
"DTP3","Shift","High","Sao Tome and Principe","0"
"DTP3","Shift","Source","Sao Tome and Principe","WHO schedules database"
"DTP3","Scale","Mid","Sao Tome and Principe","17.56005669"
"DTP3","Scale","Low","Sao Tome and Principe","15.53862828"
"DTP3","Scale","High","Sao Tome and Principe","19.84445379"
"DTP3","Scale","Source","Sao Tome and Principe","2014_MICS5"
"DTP3","Shape","Mid","Sao Tome and Principe","8.983095169"
"DTP3","Shape","Low","Sao Tome and Principe","8.983095169"
"DTP3","Shape","High","Sao Tome and Principe","8.983095169"
"DTP3","Shape","Source","Sao Tome and Principe","2014_MICS5"
"DTP1","Shift","Mid","Senegal","0"
"DTP1","Shift","Low","Senegal","0"
"DTP1","Shift","High","Senegal","0"
"DTP1","Shift","Source","Senegal","WHO schedules database"
"DTP1","Scale","Mid","Senegal","9.195335388"
"DTP1","Scale","Low","Senegal","7.086241415"
"DTP1","Scale","High","Senegal","11.93216374"
"DTP1","Scale","Source","Senegal","2015_DHS7"
"DTP1","Shape","Mid","Senegal","4.216653824"
"DTP1","Shape","Low","Senegal","4.216653824"
"DTP1","Shape","High","Senegal","4.216653824"
"DTP1","Shape","Source","Senegal","2015_DHS7"
"DTP2","Shift","Mid","Senegal","0"
"DTP2","Shift","Low","Senegal","0"
"DTP2","Shift","High","Senegal","0"
"DTP2","Shift","Source","Senegal","WHO schedules database"
"DTP2","Scale","Mid","Senegal","15.09343362"
"DTP2","Scale","Low","Senegal","12.13728101"
"DTP2","Scale","High","Senegal","18.7695859"
"DTP2","Scale","Source","Senegal","2015_DHS7"
"DTP2","Shape","Mid","Senegal","5.040014565"
"DTP2","Shape","Low","Senegal","5.040014565"
"DTP2","Shape","High","Senegal","5.040014565"
"DTP2","Shape","Source","Senegal","2015_DHS7"
"DTP3","Shift","Mid","Senegal","0"
"DTP3","Shift","Low","Senegal","0"
"DTP3","Shift","High","Senegal","0"
"DTP3","Shift","Source","Senegal","WHO schedules database"
"DTP3","Scale","Mid","Senegal","20.95202971"
"DTP3","Scale","Low","Senegal","17.10476355"
"DTP3","Scale","High","Senegal","25.66463708"
"DTP3","Scale","Source","Senegal","2015_DHS7"
"DTP3","Shape","Mid","Senegal","5.415123463"
"DTP3","Shape","Low","Senegal","5.415123463"
"DTP3","Shape","High","Senegal","5.415123463"
"DTP3","Shape","Source","Senegal","2015_DHS7"
"DTP1","Shift","Mid","Serbia","0"
"DTP1","Shift","Low","Serbia","0"
"DTP1","Shift","High","Serbia","0"
"DTP1","Shift","Source","Serbia","WHO schedules database"
"DTP1","Scale","Mid","Serbia","11.66601181"
"DTP1","Scale","Low","Serbia","9.991781953"
"DTP1","Scale","High","Serbia","13.62077677"
"DTP1","Scale","Source","Serbia","2014_MICS5"
"DTP1","Shape","Mid","Serbia","7.091632843"
"DTP1","Shape","Low","Serbia","7.091632843"
"DTP1","Shape","High","Serbia","7.091632843"
"DTP1","Shape","Source","Serbia","2014_MICS5"
"DTP2","Shift","Mid","Serbia","0"
"DTP2","Shift","Low","Serbia","0"
"DTP2","Shift","High","Serbia","0"
"DTP2","Shift","Source","Serbia","WHO schedules database"
"DTP2","Scale","Mid","Serbia","18.87953186"
"DTP2","Scale","Low","Serbia","16.25240339"
"DTP2","Scale","High","Serbia","21.93132392"
"DTP2","Scale","Source","Serbia","2014_MICS5"
"DTP2","Shape","Mid","Serbia","7.332021713"
"DTP2","Shape","Low","Serbia","7.332021713"
"DTP2","Shape","High","Serbia","7.332021713"
"DTP2","Shape","Source","Serbia","2014_MICS5"
"DTP3","Shift","Mid","Serbia","0"
"DTP3","Shift","Low","Serbia","0"
"DTP3","Shift","High","Serbia","0"
"DTP3","Shift","Source","Serbia","WHO schedules database"
"DTP3","Scale","Mid","Serbia","26.20528555"
"DTP3","Scale","Low","Serbia","22.3365573"
"DTP3","Scale","High","Serbia","30.74408386"
