Country,age,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Saudi Arabia,95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.015,0.015,0.015,0.015,0.024,0.034,0.048,0.066,0.093,0.133,0.178,0.236,0.407,0.748,1.254,1.702,2.119,2.703,3.816,4.699,9.329,16.537,30.559,48.209,72.446,97.621,106.621,124.352,143.069,144.569,159.322
Saudi Arabia,100,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.008,0.011,0.015,0.025,0.042,0.087,0.152,0.215,0.279,0.366,0.53,0.685,1.359,2.524,4.849,8.099,12.811,18.278,21.43,25.878,30.938,33.046
Senegal,0,22.02,27.61,34.63,43.44,54.48,68.33,85.7,107.48,134.8,169.07,212.049,265.952,303.09,348.652,400.428,466.065,541.671,628.113,692.256,766.722,838.919,933.215,1087.966,1240.004,1326.412,1417.763,1522.244,1640.835,1763.893,1870.895,1964.964,2045.426,2126.196,2197.925,2268.399,2323.817,2372.551,2401.446,2416.846,2421.385,2419.41
Senegal,5,52.31,58.54,65.51,73.31,82.04,91.82,102.75,114.99,128.69,144.01,161.167,180.363,229.54,262.921,300.652,350.797,420.038,500.67,593.308,657.801,724.673,802.613,907.728,1069.079,1224.809,1312.754,1405.28,1510.581,1629.778,1753.373,1860.948,1955.615,2036.698,2117.991,2190.287,2261.266,2317.175,2366.349,2395.691,2411.472,2416.369
Senegal,10,52.25,57.68,63.68,70.31,77.62,85.7,94.61,104.45,115.32,127.31,140.558,155.179,174.38,222.354,255.013,292.42,341.857,412.261,494.02,586.165,648.843,714.908,793.8,899.572,1061.953,1217.848,1306.243,1399.081,1504.595,1623.949,1747.683,1855.435,1950.323,2031.633,2113.165,2185.722,2256.924,2313.098,2362.512,2392.084,2408.086
Senegal,15,41.02,45.79,51.11,57.05,63.68,71.08,79.34,88.56,98.85,110.33,123.155,137.466,152.507,171.688,219.869,251.546,281.601,333.499,405.134,484.422,569.209,631.127,697.737,777.015,890.072,1052.371,1208.246,1296.864,1389.854,1495.442,1614.832,1738.581,1846.413,1941.415,2022.929,2104.675,2177.454,2248.901,2305.323,2354.988,2384.825
Senegal,20,34.83,38.99,43.64,48.84,54.67,61.19,68.49,76.66,85.8,96.03,107.489,120.31,135.602,150.942,172.95,218.018,230.789,266.689,321.21,388.342,448.064,531.346,593.954,661.177,759.44,872.528,1034.448,1189.995,1278.719,1371.735,1477.278,1596.547,1720.185,1828.027,1923.183,2004.955,2086.991,2160.113,2231.926,2288.773,2338.862
Senegal,25,23.91,27.35,31.29,35.8,40.96,46.86,53.62,61.34,70.18,80.3,91.867,105.105,119.166,134.788,153.909,173.151,193.384,213.685,252.833,303.03,344.579,402.999,486.343,549.462,640.554,738.75,851.607,1012.842,1167.808,1256.486,1349.411,1454.784,1573.821,1697.269,1805.145,1900.479,1982.549,2064.956,2138.508,2210.782,2268.122
Senegal,30,20.03,22.96,26.32,30.17,34.58,39.65,45.45,52.1,59.72,68.46,78.481,89.966,104.138,118.438,137.199,153.936,152.427,178.678,201.875,238.088,267.861,311.649,368.123,452.72,531.253,622.088,719.962,832.357,992.693,1146.903,1235.414,1328.154,1433.261,1552.029,1675.336,1783.254,1878.788,1961.225,2044.026,2118.053,2190.801
Senegal,35,18.43,20.96,23.85,27.14,30.87,35.12,39.96,45.47,51.73,58.85,66.958,76.18,88.267,102.411,118.81,135.662,137.349,140.897,169.022,190.879,213.491,247.813,288.255,347.029,437.493,515.625,605.941,703.245,814.929,974.111,1127.336,1215.596,1308.07,1412.906,1531.455,1654.616,1762.639,1858.471,1941.365,2024.646,2099.213
Senegal,40,15.41,17.54,19.96,22.72,25.85,29.42,33.48,38.1,43.36,49.35,56.162,63.915,73.491,85.392,100.612,115.577,122.212,127.57,133.055,159.898,172.404,197.927,229.883,271.841,334.461,423.852,501.28,590.754,687.181,797.88,955.545,1107.51,1195.443,1287.648,1392.272,1510.604,1633.665,1741.893,1838.141,1921.594,2005.475
Senegal,45,14.57,16.38,18.4,20.68,23.24,26.11,29.34,32.97,37.05,41.63,46.781,52.568,60.452,69.756,82.077,96.082,104.274,113.356,120.185,125.248,145.276,159.66,183.512,216.282,260.554,322.098,409.904,486.199,574.403,669.562,778.89,934.512,1084.805,1172.396,1264.416,1368.839,1486.981,1610.033,1718.555,1815.347,1899.563
Senegal,50,12.16,13.63,15.28,17.13,19.2,21.52,24.12,27.04,30.31,33.98,38.085,42.691,48.502,56.01,65.318,76.619,86.042,95.793,105.789,112.232,113.202,133.734,147.137,171.286,205.176,248.289,308.196,393.655,468.223,554.558,647.901,755.297,908.106,1056.15,1143.423,1235.226,1339.449,1457.432,1580.457,1689.415,1786.987
Senegal,55,8.05,9.16,10.43,11.87,13.51,15.38,17.51,19.93,22.69,25.83,29.403,33.471,37.978,43.383,50.549,58.987,67.196,77.412,87.647,97.016,100.476,102.346,121.493,135.125,159.539,192.001,233.356,290.836,372.892,444.974,528.661,619.474,724.229,873.184,1018.314,1105.205,1196.859,1300.989,1418.783,1541.87,1651.536
Senegal,60,16.84,17.41,17.99,18.6,19.23,19.88,20.55,21.25,21.97,22.71,23.479,24.273,28.051,32.071,36.938,43.273,49.646,58.178,68.418,77.772,84.513,88.204,90.204,108.517,122.156,144.965,175.344,214.159,268.193,345.489,414.106,494.144,581.504,682.623,826.47,967.609,1054.128,1145.783,1249.758,1367.447,1490.794
Senegal,65,17.47,17.48,17.48,17.48,17.49,17.49,17.49,17.5,17.5,17.5,17.504,17.507,18.508,21.623,24.918,29.053,33.918,40.295,48.528,57.437,64.271,70.312,74.036,76.687,93.449,105.806,126.348,153.81,189.069,238.323,309.055,372.852,447.793,530.231,626.37,762.932,898.5,984.494,1075.833,1179.57,1297.069
Senegal,70,20.85,19.69,18.59,17.56,16.58,15.66,14.78,13.96,13.18,12.45,11.753,11.098,11.463,12.333,14.53,17.101,20.151,24.634,30.382,36.94,43.079,48.498,53.858,57.667,60.476,74.31,84.858,102.277,125.7,156.043,198.701,260.348,317.314,384.876,460.362,549.088,675.223,802.727,887.275,977.853,1080.873
Senegal,75,10.95,10.32,9.72,9.17,8.64,8.14,7.68,7.23,6.82,6.43,6.058,5.71,5.658,5.997,6.536,7.95,9.572,12.019,15.484,19.358,23.145,27.178,31.285,35.55,38.709,41.055,51.151,59.255,72.506,90.527,114.226,147.9,197.074,244.145,301.14,366.025,443.615,554.267,668.807,750.005,838.123
Senegal,80,13.47,11.32,9.51,7.99,6.71,5.63,4.73,3.98,3.34,2.8,2.356,1.979,2.002,2.063,2.233,2.544,3.134,4.14,5.591,7.343,8.962,10.834,13.115,15.58,18.19,20.155,21.823,27.824,32.998,41.383,53.005,68.657,91.284,124.85,158.888,201.13,250.93,312.158,399.748,494.139,567.236
Senegal,85,0.39,0.39,0.4,0.4,0.4,0.41,0.41,0.42,0.42,0.43,0.433,0.438,0.402,0.426,0.447,0.518,0.628,0.858,1.233,1.705,2.198,2.702,3.392,4.254,5.245,6.281,7.18,8.035,10.601,13.024,16.951,22.552,30.365,41.956,59.739,79.055,104.136,135.245,174.819,232.556,298.407
Senegal,90,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.039,0.039,0.045,0.042,0.045,0.052,0.069,0.095,0.138,0.204,0.282,0.363,0.464,0.602,0.788,1.004,1.257,1.501,1.759,2.434,3.139,4.299,6.021,8.541,12.467,18.739,26.22,36.558,50.161,68.527,96.324
Senegal,95,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.003,0.002,0.003,0.004,0.005,0.008,0.012,0.018,0.024,0.029,0.038,0.055,0.077,0.102,0.136,0.171,0.211,0.309,0.422,0.612,0.911,1.38,2.147,3.454,5.188,7.751,11.417,16.755
Senegal,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.007,0.01,0.015,0.024,0.04,0.069,0.122,0.201,0.332,0.541
Serbia,0,130.02,144.78,161.22,179.52,199.9,222.6,247.87,276.01,307.35,342.24,381.099,424.366,360.704,346.86,353.182,377.479,397.857,389.534,376.053,341.265,306.496,276.169,252.643,225.504,216.711,199.087,185.694,176.36,168.327,159.595,150.959,142.475,134.969,128.063,121.974,116.514,110.642,104.685,99.003,93.758,88.821
Serbia,5,8.28,11.71,16.57,23.43,33.13,46.85,66.26,93.71,132.52,187.4,265.024,374.793,414.492,351.61,339.825,350.103,375.877,395.687,387.144,381.356,333.175,290.682,269.886,251.605,225.782,215.465,197.869,184.496,175.176,167.153,158.432,149.804,141.326,133.828,126.927,120.841,115.384,109.517,103.561,97.878,92.637
Serbia,10,"1,470.44","1,258.64","1,077.34",922.16,789.33,675.63,578.31,495.01,423.71,362.68,310.438,265.722,371.699,409.321,346.818,338.396,349.773,374.835,393.874,392.351,357.439,317.64,280.675,264.563,251.69,225.066,214.766,197.189,183.83,174.521,166.51,157.794,149.174,140.703,133.208,126.313,120.23,114.776,108.91,102.956,97.276
Serbia,15,"1,088.21",971.06,866.53,773.24,690,615.72,549.44,490.29,437.51,390.41,348.382,310.878,262.854,367.073,404.051,345.052,337.837,348.541,372.825,399.047,343.581,342.661,304.451,272.357,264.865,249.843,223.271,212.999,195.455,182.124,172.836,164.841,156.141,147.535,139.076,131.589,124.7,118.625,113.173,107.314,101.363
Serbia,20,292.15,296.81,301.54,306.35,311.23,316.19,321.23,326.34,331.54,336.83,342.195,347.648,306.739,258.298,361.863,401.324,343.793,335.957,345.887,377.507,349.502,326.004,327.271,294.626,273.103,260.556,245.619,219.146,208.934,191.457,178.177,168.932,160.972,152.304,143.722,135.285,127.816,120.941,114.878,109.436,103.582
Serbia,25,21.76,27.94,35.88,46.08,59.17,75.97,97.56,125.27,160.86,206.56,265.249,340.605,342.591,301.107,253.594,359.028,399.277,341.416,332.883,349.603,336.402,333.168,310.989,317.627,295.508,267.654,255.2,240.354,213.998,203.855,186.453,173.235,164.034,156.112,147.48,138.926,130.512,123.063,116.206,110.154,104.724
Serbia,30,0.79,1.34,2.26,3.84,6.52,11.06,18.76,31.82,53.97,91.55,155.302,263.446,335.403,336.191,295.398,251.181,356.774,396.175,337.839,335.896,316.8,321.975,320.055,302.62,317.848,290.339,262.667,250.328,235.598,209.382,199.321,182.012,168.866,159.72,151.844,143.25,134.731,126.345,118.919,112.08,106.046
Serbia,35,"1,413.97","1,155.79",944.75,772.24,631.24,515.98,421.76,344.75,281.8,230.35,188.287,153.907,258.719,328.629,329.215,291.849,249.002,353.134,391.161,340.716,312.037,301.215,311.043,312.889,301.977,313.167,285.914,258.482,246.288,231.707,205.675,195.717,178.526,165.471,156.389,148.569,140.024,131.546,123.193,115.799,108.984
Serbia,40,"2,173.06","1,737.15","1,388.68","1,110.11",887.43,709.41,567.11,453.35,362.41,289.71,231.593,185.136,149.756,252.239,320.315,323.483,287.65,245,346.67,391.105,323.767,293.519,292.358,305.495,310.901,297.466,308.723,281.832,254.734,242.748,228.374,202.589,192.772,175.738,162.805,153.813,146.063,137.58,129.155,120.853,113.497
Serbia,45,87.57,95.4,103.92,113.21,123.32,134.34,146.34,159.41,173.66,189.17,206.072,224.483,177.941,143.941,243.569,311.659,315.557,280.219,237.78,341.653,373.408,301.874,285.31,287.941,301.341,305.096,292.12,303.499,277.192,250.632,238.983,224.934,199.539,189.94,173.151,160.401,151.542,143.9,135.514,127.177,118.949
Serbia,50,34.9,40.82,47.76,55.87,65.36,76.47,89.45,104.65,122.43,143.22,167.555,196.018,212.282,168.362,136.396,233.51,299.413,302.893,267.79,231.932,322.865,349.847,290.693,279.812,280.329,292.638,296.801,284.615,296.219,270.893,245.23,234.132,220.615,195.862,186.616,170.218,157.76,149.111,141.64,133.412,125.214
Serbia,55,2.06,3.06,4.53,6.7,9.93,14.7,21.76,32.23,47.72,70.66,104.62,154.912,180.554,196.376,155.729,127.607,219.029,280.752,282.594,256.862,214.065,298.615,328.541,280.723,266.358,266.896,279.518,284.37,273.481,285.468,261.733,237.506,227.29,214.631,190.888,182.184,166.393,154.38,146.058,138.854,130.877
Serbia,60,149.14,142.81,136.74,130.94,125.38,120.06,114.96,110.08,105.41,100.93,96.647,92.544,136.758,160.508,174.893,140.118,115.114,197.584,251.772,261.109,229.33,191.242,271.439,307.69,258.692,246.249,248.056,261.14,267.001,257.982,270.552,249.115,226.95,218.014,206.581,184.251,176.297,161.347,149.967,142.104,135.282
Serbia,65,56.12,57.97,59.89,61.86,63.9,66.01,68.18,70.43,72.75,75.15,77.632,80.192,76.768,114.943,135.141,148.919,119.521,98.209,167.457,219.644,221.124,196.205,169.004,245.88,271.836,230.085,220.773,224.131,237.75,244.85,238.242,251.538,233.043,213.55,206.245,196.331,175.79,168.774,154.9,144.331,137.067
Serbia,70,56.59,56.83,57.07,57.32,57.56,57.81,58.05,58.3,58.55,58.8,59.051,59.303,61.438,59.744,89.949,106.977,118.002,94.807,77.046,135.464,172.792,173.57,164.397,147.918,205.013,229.328,196.31,190.463,195.461,209.508,217.972,214.152,228.186,213.231,196.936,191.501,183.37,165.001,159.101,146.563,137.016
Serbia,75,100.46,92.08,84.41,77.37,70.92,65.01,59.59,54.62,50.07,45.9,42.07,38.563,39.409,41.659,40.676,62.03,73.824,81.584,64.897,55.162,93.028,117.71,129.157,128.871,110.335,155.228,176.747,153.929,151.89,158.45,172.604,182.39,181.846,196.498,185.998,173.709,170.566,164.685,149.253,144.82,134.155
Serbia,80,5.82,6.54,7.35,8.26,9.28,10.43,11.73,13.18,14.81,16.64,18.704,21.02,20.037,21.206,22.533,22.321,34.052,40.758,44.324,36.938,29.94,51.965,71.964,84.848,78.599,68.99,99.766,116.695,104.344,105.645,113.066,126.275,136.647,139.387,153.858,148.367,140.842,140.25,137.085,125.575,123.034
Serbia,85,30.37,26.38,22.92,19.91,17.3,15.03,13.06,11.34,9.85,8.56,7.437,6.461,7.731,7.909,8.44,9.172,9.011,13.888,16.169,18.175,14.84,12.473,22.84,33.595,38.517,37.318,33.994,51.011,61.901,57.385,60.248,66.837,77.286,86.517,91.117,103.467,102.316,99.276,100.791,100.211,93.238
Serbia,90,35.52,26.69,20.06,15.07,11.33,8.51,6.4,4.81,3.61,2.71,2.04,1.533,1.46,1.961,2.05,2.24,2.395,2.381,3.514,4.214,4.746,3.849,3.224,6.069,9.414,11.209,11.418,10.937,17.263,22.028,21.493,23.755,27.722,33.7,39.584,43.532,51.403,52.617,52.655,54.955,56.052
Serbia,95,28.1,18.15,11.73,7.58,4.9,3.16,2.04,1.32,0.85,0.55,0.356,0.23,0.186,0.21,0.295,0.313,0.337,0.368,0.344,0.526,0.634,0.642,0.488,0.409,0.806,1.312,1.664,1.806,1.847,3.113,4.248,4.44,5.257,6.575,8.549,10.678,12.426,15.432,16.538,17.249,18.714
Serbia,100,40.96,20.48,10.24,5.12,2.56,1.28,0.64,0.32,0.16,0.08,0.04,0.02,0.014,0.015,0.017,0.024,0.026,0.028,0.029,0.028,0.042,0.045,0.041,0.03,0.026,0.056,0.096,0.128,0.147,0.159,0.274,0.4,0.453,0.566,0.752,1.036,1.376,1.702,2.211,2.523,2.769
Seychelles,0,0.08,0.12,0.16,0.23,0.31,0.44,0.61,0.84,1.17,1.63,2.272,3.161,3.525,3.859,4.231,4.34,4.447,4.357,4.225,4.101,3.754,4.032,3.85,4.12,4.097,3.771,3.582,3.537,3.546,3.496,3.363,3.179,3.036,2.929,2.842,2.746,2.624,2.494,2.368,2.264,2.168
Seychelles,5,1.08,1.14,1.2,1.27,1.34,1.41,1.49,1.57,1.65,1.75,1.841,1.942,2.945,3.222,3.902,4.155,4.322,4.151,4.413,4.099,4.023,3.561,3.359,3.827,4.095,4.072,3.75,3.561,3.516,3.526,3.478,3.346,3.162,3.019,2.914,2.827,2.73,2.61,2.48,2.354,2.249
Seychelles,10,0.31,0.36,0.43,0.5,0.59,0.69,0.81,0.96,1.12,1.32,1.551,1.823,1.768,2.976,3.527,4.087,4.258,4.115,4.303,4.067,4.131,3.751,3.451,3.341,3.809,4.079,4.057,3.733,3.546,3.503,3.512,3.465,3.333,3.148,3.008,2.902,2.816,2.719,2.598,2.468,2.342
Seychelles,15,0.76,0.81,0.87,0.93,0.99,1.06,1.14,1.21,1.3,1.39,1.483,1.585,1.747,1.891,2.928,3.497,3.992,3.897,3.802,3.942,4.112,3.87,3.966,3.387,3.278,3.746,4.016,3.993,3.671,3.487,3.444,3.455,3.406,3.275,3.093,2.951,2.847,2.761,2.666,2.543,2.413
Seychelles,20,0.94,0.98,1.02,1.07,1.11,1.16,1.21,1.26,1.32,1.38,1.438,1.501,1.471,1.689,1.582,2.907,3.252,3.692,3.288,3.686,3.778,4.222,4.11,3.843,3.269,3.162,3.628,3.896,3.877,3.559,3.376,3.336,3.346,3.302,3.171,2.99,2.849,2.748,2.661,2.569,2.445
Seychelles,25,1.09,1.12,1.14,1.17,1.19,1.22,1.25,1.28,1.31,1.33,1.365,1.396,1.4,1.406,1.468,1.607,2.651,3.187,3.181,3.296,3.512,4.158,4.292,3.982,3.717,3.15,3.043,3.51,3.779,3.76,3.448,3.269,3.229,3.241,3.197,3.069,2.891,2.751,2.649,2.565,2.473
Seychelles,30,0.47,0.51,0.56,0.61,0.67,0.73,0.8,0.88,0.96,1.05,1.142,1.248,1.295,1.303,1.227,1.467,1.564,2.598,2.798,3.251,3.2,3.991,4.198,4.179,3.872,3.613,3.052,2.951,3.414,3.683,3.666,3.358,3.18,3.144,3.159,3.116,2.99,2.813,2.674,2.573,2.488
Seychelles,35,2.88,2.63,2.41,2.2,2.01,1.83,1.67,1.53,1.39,1.27,1.163,1.062,1.15,1.231,1.284,1.324,1.528,1.454,2.18,2.998,3.103,3.736,4.126,4.097,4.079,3.779,3.524,2.973,2.873,3.335,3.605,3.591,3.288,3.112,3.079,3.096,3.055,2.931,2.755,2.616,2.517
Seychelles,40,1.06,1.07,1.07,1.07,1.07,1.07,1.08,1.08,1.08,1.08,1.084,1.086,0.932,1.116,1.251,1.338,1.361,1.378,1.035,2.395,2.831,3.436,3.742,4.021,3.994,3.98,3.688,3.441,2.9,2.805,3.263,3.535,3.524,3.228,3.056,3.023,3.044,3.005,2.883,2.71,2.574
Seychelles,45,0.91,0.92,0.92,0.92,0.92,0.92,0.93,0.93,0.93,0.93,0.934,0.936,0.947,0.931,1.091,1.226,1.29,1.178,1.063,1.245,2.282,2.884,3.382,3.625,3.897,3.873,3.866,3.587,3.351,2.823,2.735,3.189,3.461,3.455,3.166,3.002,2.973,2.993,2.959,2.84,2.67
Seychelles,50,0.47,0.5,0.52,0.55,0.57,0.6,0.63,0.66,0.7,0.73,0.767,0.805,0.866,0.954,0.897,1.067,1.163,1.177,1.027,1.177,1.171,2.245,2.816,3.233,3.469,3.735,3.721,3.722,3.462,3.238,2.734,2.653,3.103,3.373,3.376,3.098,2.94,2.916,2.94,2.909,2.795
Seychelles,55,0.6,0.61,0.61,0.62,0.63,0.63,0.64,0.64,0.65,0.66,0.661,0.667,0.718,0.785,0.859,0.857,1.016,1.112,1.074,0.987,1.046,1.148,1.894,2.637,3.032,3.259,3.522,3.523,3.537,3.296,3.095,2.62,2.548,2.992,3.264,3.273,3.012,2.864,2.847,2.875,2.851
Seychelles,60,0.39,0.4,0.41,0.43,0.44,0.46,0.47,0.49,0.5,0.52,0.533,0.55,0.537,0.6,0.683,0.776,0.792,0.937,0.927,0.983,0.904,0.932,1.113,1.718,2.397,2.765,2.987,3.247,3.264,3.293,3.084,2.908,2.471,2.416,2.849,3.121,3.143,2.901,2.766,2.756,2.793
Seychelles,65,0.32,0.33,0.33,0.34,0.35,0.36,0.36,0.37,0.38,0.39,0.399,0.408,0.417,0.463,0.538,0.623,0.718,0.707,0.733,0.839,0.915,0.71,1.124,0.963,1.491,2.093,2.43,2.649,2.902,2.936,2.981,2.811,2.668,2.281,2.245,2.664,2.935,2.969,2.753,2.636,2.635
Seychelles,70,0.31,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.286,0.284,0.296,0.353,0.391,0.455,0.528,0.591,0.489,0.618,0.711,0.711,0.696,0.908,0.78,1.216,1.725,2.03,2.234,2.47,2.524,2.587,2.461,2.358,2.034,2.018,2.416,2.683,2.733,2.547,2.449
Seychelles,75,0.37,0.35,0.32,0.3,0.29,0.27,0.25,0.24,0.22,0.21,0.195,0.183,0.174,0.195,0.216,0.256,0.328,0.378,0.331,0.377,0.475,0.516,0.517,0.502,0.658,0.571,0.904,1.305,1.556,1.738,1.946,2.015,2.094,2.021,1.961,1.713,1.72,2.083,2.338,2.402,2.255
Seychelles,80,0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.079,0.106,0.097,0.092,0.1,0.117,0.166,0.217,0.207,0.189,0.303,0.237,0.307,0.311,0.304,0.408,0.359,0.583,0.859,1.043,1.185,1.353,1.428,1.512,1.489,1.472,1.309,1.339,1.646,1.87,1.944
Seychelles,85,1.46,1.03,0.72,0.51,0.36,0.25,0.18,0.13,0.09,0.06,0.044,0.031,0.042,0.039,0.038,0.042,0.049,0.075,0.102,0.094,0.078,0.132,0.107,0.142,0.147,0.146,0.2,0.181,0.301,0.453,0.564,0.657,0.771,0.834,0.907,0.916,0.932,0.849,0.888,1.115,1.288
Seychelles,90,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.012,0.011,0.008,0.012,0.011,0.012,0.012,0.016,0.025,0.033,0.024,0.023,0.038,0.034,0.046,0.048,0.049,0.069,0.064,0.111,0.172,0.219,0.265,0.322,0.361,0.406,0.427,0.449,0.423,0.454,0.584
Seychelles,95,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0.002,0.002,0.002,0.002,0.003,0.005,0.005,0.004,0.004,0.007,0.007,0.009,0.01,0.01,0.015,0.015,0.026,0.042,0.054,0.068,0.086,0.1,0.12,0.133,0.145,0.142,0.159
Seychelles,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.005,0.007,0.01,0.013,0.016,0.02,0.023,0.027,0.028
Sierra Leone,0,164.18,164.08,163.98,163.88,163.78,163.68,163.57,163.47,163.37,163.27,163.17,163.069,178.348,201.458,227.341,257.232,291.566,333.669,378.034,374.551,391.522,477.089,526.634,551.88,580.904,600.738,616.529,629.709,638.292,644.356,643.834,639.639,632.76,623.641,610.973,596.294,581.122,565.757,550.615,534.454,518.605
Sierra Leone,5,84.34,87.8,91.41,95.16,99.06,103.13,107.36,111.77,116.36,121.13,126.106,131.282,134.597,150.088,173.496,199.69,229.647,262.975,307.015,308.836,329.807,400.791,455.262,504.894,534.486,565.079,586.17,603.15,617.429,627.024,634.018,634.382,630.994,624.82,616.364,604.29,590.162,575.507,560.586,545.838,530.066
Sierra Leone,10,54.98,58.99,63.29,67.9,72.85,78.15,83.85,89.96,96.51,103.55,111.091,119.186,124.659,128.327,143.832,167.022,193.015,222.4,258.379,266.792,287.948,353.422,396.049,446.528,496.964,527.028,557.962,579.498,596.918,611.616,621.615,628.973,629.684,626.616,620.736,612.538,600.712,586.828,572.383,557.65,543.086
Sierra Leone,15,53.77,57.22,60.89,64.8,68.96,73.39,78.1,83.11,88.45,94.13,100.17,106.6,114.666,120.219,124.142,139.535,162.454,187.93,219.575,225.358,249.779,309.328,349.544,388.217,438.908,489.691,520.071,551.343,573.28,591.089,606.149,616.485,624.14,625.128,622.315,616.66,608.674,597.054,583.364,569.096,554.525
Sierra Leone,20,49.34,52.34,55.53,58.92,62.51,66.32,70.36,74.65,79.2,84.02,89.145,94.578,100.982,108.981,114.749,118.954,134.186,156.386,183.045,188.143,206.941,264.226,302.484,339.332,378.242,428.611,479.352,510.196,541.896,564.352,582.678,598.197,608.941,616.945,618.277,615.774,610.411,602.708,591.366,577.945,563.934
Sierra Leone,25,44.76,47.35,50.09,52.98,56.05,59.29,62.72,66.35,70.19,74.25,78.54,83.083,88.503,94.899,102.977,108.964,113.481,128.137,150.735,154.424,169.902,216.433,256.202,291.62,328.581,367.143,417.244,467.92,499.182,531.268,554.25,573.061,589,600.139,608.49,610.165,608.008,602.994,595.611,584.601,571.52
Sierra Leone,30,37.48,39.83,42.32,44.97,47.78,50.77,53.95,57.32,60.91,64.72,68.774,73.078,77.606,83.022,89.512,97.619,103.784,108.159,123.114,126.387,138.425,176.737,209.134,246.189,281.481,318.116,356.524,406.352,456.858,488.418,520.788,544.149,563.323,579.588,591.044,599.683,601.686,599.88,595.202,588.156,577.508
Sierra Leone,35,31.06,33.16,35.39,37.78,40.32,43.04,45.94,49.04,52.35,55.87,59.64,63.66,67.896,72.412,77.9,84.419,92.517,98.406,103.27,102.228,112.215,142.865,169.678,199.739,236.247,271.032,307.357,345.593,395.026,445.231,476.999,509.521,533.153,552.609,569.15,580.887,589.816,592.187,590.755,586.455,579.804
Sierra Leone,40,26.18,27.99,29.93,32,34.22,36.59,39.12,41.83,44.73,47.82,51.136,54.677,58.574,62.747,67.304,72.787,79.284,86.913,92.94,84.586,89.538,114.427,135.752,160.474,189.857,225.451,259.688,295.627,333.531,382.362,432.064,463.871,496.384,520.187,539.863,556.631,568.661,577.927,580.708,579.721,575.899
Sierra Leone,45,19.37,20.97,22.7,24.58,26.61,28.8,31.18,33.76,36.55,39.57,42.841,46.381,49.754,53.52,57.643,62.139,67.542,73.571,81.008,75.258,72.971,90.048,107.21,126.601,150.419,178.809,213.354,246.873,282.184,319.48,367.383,416.219,447.826,480.113,503.966,523.772,540.733,553.091,562.712,565.969,565.552
Sierra Leone,50,14.05,15.39,16.86,18.47,20.23,22.16,24.28,26.6,29.13,31.92,34.965,38.304,41.575,44.754,48.369,52.331,56.676,61.578,67.333,64.383,63.748,71.998,82.689,97.935,116.214,138.876,166.034,199.191,231.613,265.861,302.105,348.491,395.874,426.92,458.648,482.307,502.095,519.184,531.808,541.764,545.614
Sierra Leone,55,9,10.06,11.24,12.57,14.05,15.7,17.55,19.62,21.93,24.52,27.405,30.633,33.612,36.582,39.53,42.881,46.578,50.399,54.934,52.108,53.148,61.034,64.275,73.347,87.252,104.272,125.464,150.97,182.191,212.93,245.506,280.038,324.109,369.261,399.281,429.975,453.166,472.777,489.835,502.676,513.056
Sierra Leone,60,5.8,6.57,7.45,8.45,9.58,10.87,12.32,13.97,15.84,17.96,20.369,23.096,25.841,28.415,31.025,33.627,36.608,39.706,43.055,40.679,41.125,48.62,52.047,54.44,62.38,74.867,90.223,109.422,132.633,161.093,189.33,219.363,251.293,291.976,333.863,362.196,391.275,413.646,432.796,449.653,462.753
Sierra Leone,65,2.94,3.43,4,4.67,5.45,6.36,7.42,8.65,10.1,11.79,13.755,16.052,18.209,20.416,22.515,24.653,26.818,29.14,31.625,29.668,29.86,35.041,38.622,41.08,43.161,49.967,60.586,73.72,90.226,110.247,134.86,159.487,185.815,213.953,249.806,286.94,312.645,339.204,360.062,378.229,394.575
Sierra Leone,70,0.99,1.22,1.5,1.85,2.28,2.8,3.44,4.23,5.21,6.4,7.876,9.687,11.313,12.864,14.468,16.011,17.605,19.115,20.765,19.483,19.465,22.763,24.956,27.388,29.315,31.164,36.523,44.81,55.147,68.183,84.083,103.7,123.547,144.946,168.015,197.412,228.16,250.125,272.972,291.43,307.977
